timestamp,evento
12762358,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12762986,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12763928,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12764417,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12765850,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12766266,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12766299,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12767185,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12768405,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12769468,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12769524,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12770490,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12770944,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12771949,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12772694,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12773891,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12774943,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12775339,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12776727,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12777911,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12780271,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12781300,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12781904,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12782205,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12783083,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12785628,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12785887,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12786916,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12787293,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12788191,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12789401,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12790326,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12791432,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12791578,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12792612,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12796413,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12797225,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12797418,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12798448,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12801484,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12802894,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12803018,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12803667,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12804761,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12806097,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12806381,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12806724,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12807997,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12810513,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12812050,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12812097,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12812986,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12813042,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12814651,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12816917,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12817178,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12818172,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12820140,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12821124,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12821589,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12823185,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12823875,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12824713,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12825504,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12827283,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12830141,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12831049,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12831468,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12832634,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12832663,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12833323,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12834360,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12836564,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12836741,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12838703,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12841154,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12841441,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12842349,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12843039,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12843314,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12844321,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12844895,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12845757,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12846794,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12848072,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12848380,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12849516,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12849759,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12850883,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12852972,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12852977,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12853856,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12856686,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12857683,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12857955,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12858868,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12860466,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12861525,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12861527,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12862589,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12864554,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12865541,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12867054,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12867106,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12867651,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12868758,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12870664,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12871594,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12872500,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12873371,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12874023,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12874801,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12874894,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12876734,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12877410,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12878368,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12879467,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12880462,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12881286,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12882278,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12883749,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12885236,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12885506,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12886392,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12886671,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12887283,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12888155,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12888218,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12889327,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12890512,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12891233,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12892396,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12894283,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12895434,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12897644,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12897867,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12899071,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12900116,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12900982,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12902030,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12902104,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12903051,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12904884,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12905892,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12906367,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12907282,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12908342,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12908838,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12909805,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12910559,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12911796,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12913255,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12914482,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12914681,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12915596,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12916480,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12919239,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12919470,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12919549,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12920772,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12922019,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12922381,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12923353,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12926526,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12927468,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12927796,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12927809,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12928855,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12930210,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12931292,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12931296,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12932299,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12932894,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12933986,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12935014,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12935910,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12937539,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12938061,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12938983,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12939554,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12939738,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12940636,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12941619,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12942855,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12944018,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12944182,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12945302,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12946561,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12946579,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12947592,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12948584,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12949640,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12951039,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12951292,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12951757,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12952958,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12955409,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12956527,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12957400,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12957578,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12957994,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12958954,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12962461,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12962715,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12963711,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12964939,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12965657,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12966741,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12967564,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12968226,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12969097,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12969550,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12970423,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12971602,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12971905,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12972354,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12973291,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12975084,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12975141,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12976646,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12977656,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12979153,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12979157,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12980996,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12982309,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12982623,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12984091,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12986636,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12986671,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12987758,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12990218,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12991047,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12992053,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12992064,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12993019,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12993380,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12994383,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12994543,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12995444,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
12996414,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12996910,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12997802,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12997873,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12998823,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13000796,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13002184,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13002944,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13002980,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13003438,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13004501,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13006863,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13007935,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13009094,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13010249,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13012418,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13013393,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13013423,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13014711,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13015431,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13016315,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13017627,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13017732,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13018196,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13019249,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13019856,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13020946,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13022860,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13023050,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13024243,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13024595,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13025545,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13026096,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13026585,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13027734,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13029591,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13030332,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13031442,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13031512,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13032359,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13033865,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13035748,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13036764,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13037486,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13037539,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13038608,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13039832,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13040804,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13042357,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13042998,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13044888,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13045895,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13047302,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13048383,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13048544,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13048867,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13049823,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13051937,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13053345,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13054939,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13055245,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13056242,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13057000,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13057483,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13058375,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13058921,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13060081,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13060599,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13061473,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13063657,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13063919,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13064497,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13065448,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13067824,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13069083,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13069854,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13070723,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13070964,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13071219,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13072388,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13073537,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13075060,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13075926,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13076844,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13076989,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13078128,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13078752,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13079515,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13080515,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13082295,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13082794,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13084974,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13085909,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13087178,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13087338,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13087928,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13088821,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13091560,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13093370,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13094334,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13094380,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13094964,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13096104,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13098675,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13099376,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
13100246,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13101090,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13102314,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13102912,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13103819,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13104242,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13105111,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13105829,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13106815,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13107564,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
